#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
ASAH2	56624	0.5283	0.9970	0.7956	0.0000	0.0000	0.0000	0.5283	0.5283	1.0000	0				Proximity to ACER3 associated with ?Leukodystrophy, progressive, early childhood-onset (OMIM:617762): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Thick eyebrow (HP:0000574), Downslanted palpebral fissures (HP:0000494)-Thick eyebrow (HP:0000574), Prominent nose (HP:0000448)-Prominent nose (HP:0000448), 	Proximity to ACER3 Intellectual disability, moderate (HP:0002342)-impaired coordination (MP:0001405), 	
KIF27	55582	0.5244	0.9959	0.7874	0.0000	0.5244	0.0000	0.5022	0.5244	1.0000	0		Prominent nose (HP:0000448)-abnormal internal nares morphology (MP:0002236), Micrognathia (HP:0000347)-abnormal internal nares morphology (MP:0002236), 		Proximity to GLI3 associated with Greig cephalopolysyndactyly syndrome (OMIM:175700): Intellectual disability, moderate (HP:0002342)-Intellectual disability, mild (HP:0001256), Highly arched eyebrow (HP:0002553)-Hirsutism (HP:0001007), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Wide nasal bridge (HP:0000431), Broad thumb (HP:0011304)-Broad thumb (HP:0011304), 	Proximity to GLI3 Highly arched eyebrow (HP:0002553)-eyelids fail to open (MP:0005176), Downslanted palpebral fissures (HP:0000494)-eyelids fail to open (MP:0005176), Prominent nose (HP:0000448)-abnormal nose morphology (MP:0002233), Micrognathia (HP:0000347)-abnormal maxilla morphology (MP:0000455), Broad thumb (HP:0011304)-abnormal phalanx morphology (MP:0005306), 	
SREBF1	6720	0.5182	0.9973	0.7786	0.0000	0.0000	0.0000	0.5182	0.5182	1.0000	0				Proximity to MBTPS2 associated with Ichthyosis follicularis-alopecia-photophobia syndrome (ORPHA:2273): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Thin eyebrow (HP:0045074), Downslanted palpebral fissures (HP:0000494)-Abnormal nasolacrimal system morphology (HP:0000614), Prominent nose (HP:0000448)-Choanal atresia (HP:0000453), Micrognathia (HP:0000347)-Abnormality of dental enamel (HP:0000682), Broad thumb (HP:0011304)-Camptodactyly of finger (HP:0100490), 		
SMC4	10051	0.5129	1.0000	0.7732	0.0000	0.0000	0.0000	0.5129	0.5129	1.0000	0				Proximity to NCAPG2 associated with Khan-Khan-Katsanis syndrome (OMIM:618460): Highly arched eyebrow (HP:0002553)-Epiblepharon (HP:0011225), Downslanted palpebral fissures (HP:0000494)-Epiblepharon (HP:0011225), Prominent nose (HP:0000448)-Short nose (HP:0003196), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Clinodactyly (HP:0030084), 		
ADAMTS5	11096	0.5198	0.9919	0.7729	0.0000	0.4591	0.0000	0.5198	0.5198	1.0000	0		Highly arched eyebrow (HP:0002553)-interdigital webbing (MP:0000571), Broad thumb (HP:0011304)-syndactyly (MP:0000564), 		Proximity to B3GLCT associated with Peters plus syndrome (ORPHA:709): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Upslanted palpebral fissure (HP:0000582), Downslanted palpebral fissures (HP:0000494)-Upslanted palpebral fissure (HP:0000582), Prominent nose (HP:0000448)-Short nose (HP:0003196), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Clinodactyly of the 5th finger (HP:0004209), 	Proximity to B3GLCT Highly arched eyebrow (HP:0002553)-ocular hypertelorism (MP:0001300), Downslanted palpebral fissures (HP:0000494)-ocular hypertelorism (MP:0001300), Prominent nose (HP:0000448)-abnormal nasal bone morphology (MP:0000102), Micrognathia (HP:0000347)-short facial bone (MP:0030384), Broad thumb (HP:0011304)-syndactyly (MP:0000564), 	
RYR1	6261	0.5163	0.9917	0.7659	0.4956	0.4214	0.0000	0.5163	0.5163	1.0000	0	Autosomal recessive centronuclear myopathy (ORPHA:169186): Intellectual disability, moderate (HP:0002342)-Intellectual disability, mild (HP:0001256), Highly arched eyebrow (HP:0002553)-Ophthalmoplegia (HP:0000602), Downslanted palpebral fissures (HP:0000494)-Ophthalmoplegia (HP:0000602), Micrognathia (HP:0000347)-Retrognathia (HP:0000278), Broad thumb (HP:0011304)-Long fingers (HP:0100807), 	Intellectual disability, moderate (HP:0002342)-abnormal posture (MP:0001504), Highly arched eyebrow (HP:0002553)-underdeveloped hair follicles (MP:0000382), Prominent nose (HP:0000448)-cleft secondary palate (MP:0009890), Micrognathia (HP:0000347)-cleft secondary palate (MP:0009890), 		Proximity to ASPH associated with Traboulsi syndrome (OMIM:601552): Highly arched eyebrow (HP:0002553)-Downslanted palpebral fissures (HP:0000494), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Prominent nose (HP:0000448), Micrognathia (HP:0000347)-Retrognathia (HP:0000278), 	Proximity to ASPH Prominent nose (HP:0000448)-short snout (MP:0000445), Micrognathia (HP:0000347)-cleft palate (MP:0000111), Broad thumb (HP:0011304)-syndactyly (MP:0000564), 	
ACACB	32	0.5065	0.9973	0.7568	0.0000	0.2119	0.0000	0.5065	0.5065	1.0000	0		Highly arched eyebrow (HP:0002553)-decreased subcutaneous adipose tissue amount (MP:0008844), 		Proximity to ALDH6A1 associated with Methylmalonate semialdehyde dehydrogenase deficiency (OMIM:614105): Highly arched eyebrow (HP:0002553)-Epicanthus (HP:0000286), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Short nose (HP:0003196), 		
PRMT6	55170	0.5051	0.9973	0.7541	0.0000	0.0000	0.0000	0.5051	0.5051	1.0000	0					Proximity to HOXA5 Highly arched eyebrow (HP:0002553)-delayed eyelid opening (MP:0001290), Downslanted palpebral fissures (HP:0000494)-delayed eyelid opening (MP:0001290), Prominent nose (HP:0000448)-atelectasis (MP:0001177), 	
CABP1	9478	0.5037	0.9988	0.7541	0.0000	0.3825	0.0000	0.5037	0.5037	1.0000	0		Highly arched eyebrow (HP:0002553)-abnormal eye electrophysiology (MP:0005551), Downslanted palpebral fissures (HP:0000494)-abnormal eye electrophysiology (MP:0005551), 		Proximity to CACNA1A associated with Undetermined early-onset epileptic encephalopathy (ORPHA:442835): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Ptosis (HP:0000508), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Micrognathia (HP:0000347)-Hypodontia (HP:0000668), 	Proximity to CACNA1A Intellectual disability, moderate (HP:0002342)-enhanced behavioral response to xenobiotic (MP:0009746), 	
TRIB3	57761	0.5026	0.9998	0.7536	0.0000	0.0000	0.0000	0.5026	0.5026	1.0000	0				Proximity to JAG1 associated with Alagille syndrome 1 (OMIM:118450): Intellectual disability, moderate (HP:0002342)-Intellectual disability, mild (HP:0001256), Highly arched eyebrow (HP:0002553)-Upslanted palpebral fissure (HP:0000582), Downslanted palpebral fissures (HP:0000494)-Upslanted palpebral fissure (HP:0000582), Prominent nose (HP:0000448)-Long nose (HP:0003189), Micrognathia (HP:0000347)-Hypoplasia of the ulna (HP:0003022), Broad thumb (HP:0011304)-Short distal phalanx of finger (HP:0009882), 	Proximity to JAG1 Highly arched eyebrow (HP:0002553)-microphthalmia (MP:0001297), Downslanted palpebral fissures (HP:0000494)-microphthalmia (MP:0001297), Prominent nose (HP:0000448)-short snout (MP:0000445), Micrognathia (HP:0000347)-short snout (MP:0000445), 	Proximity to JAG1 Micrognathia (HP:0000347)-abnormal(ly) morphology mandibular arch skeleton (ZP:0001052), 
UBE2E3	10477	0.5046	0.9973	0.7532	0.0000	0.0000	0.0000	0.5046	0.5046	1.0000	0					Proximity to WWP2 Prominent nose (HP:0000448)-short snout (MP:0000445), Micrognathia (HP:0000347)-abnormal jaw morphology (MP:0000454), 	
GRIA4	2893	0.5051	0.9967	0.7531	0.3563	0.3894	0.0000	0.5051	0.5051	1.0000	0	Neurodevelopmental disorder with or without seizures and gait abnormalities (OMIM:617864): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), 	Intellectual disability, moderate (HP:0002342)-abnormal object recognition memory (MP:0001458), 		Proximity to GRIA3 associated with X-linked intellectual disability due to GRIA3 mutations (ORPHA:364028): Intellectual disability, moderate (HP:0002342)-Intellectual disability, moderate (HP:0002342), Highly arched eyebrow (HP:0002553)-Eversion of lateral third of lower eyelids (HP:0007655), Downslanted palpebral fissures (HP:0000494)-Eversion of lateral third of lower eyelids (HP:0007655), Micrognathia (HP:0000347)-Mandibular prognathia (HP:0000303), 	Proximity to GRIA3 Intellectual disability, moderate (HP:0002342)-decreased susceptibility to pharmacologically induced seizures (MP:0002887), 	
ITGAL	3683	0.5037	0.9973	0.7514	0.0000	0.0000	0.0000	0.5037	0.5037	1.0000	0				Proximity to PRKD1 associated with Congenital heart defects and ectodermal dysplasia (OMIM:617364): Highly arched eyebrow (HP:0002553)-Sparse scalp hair (HP:0002209), Prominent nose (HP:0000448)-Depressed nasal bridge (HP:0005280), Micrognathia (HP:0000347)-Microdontia (HP:0000691), Broad thumb (HP:0011304)-Broad thumb (HP:0011304), 		
TBC1D3F	84218	0.5001	1.0000	0.7492	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to KCNN3 associated with Zimmermann-Laband syndrome (ORPHA:3473): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Thick eyebrow (HP:0000574), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Wide nose (HP:0000445), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Hallux valgus (HP:0001822), 		
PAMR1	25891	0.5125	0.9857	0.7488	0.0000	0.0000	0.0000	0.5125	0.5125	1.0000	0				Proximity to SLC1A2 associated with Undetermined early-onset epileptic encephalopathy (ORPHA:442835): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Ptosis (HP:0000508), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Micrognathia (HP:0000347)-Hypodontia (HP:0000668), 	Proximity to SLC1A2 Intellectual disability, moderate (HP:0002342)-increased susceptibility to pharmacologically induced seizures (MP:0002906), 	
SETDB1	9869	0.5091	0.9892	0.7481	0.0000	0.0000	0.0000	0.5091	0.5091	1.0000	0				Proximity to CHD7 associated with CHARGE syndrome (ORPHA:138): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Highly arched eyebrow (HP:0002553), Downslanted palpebral fissures (HP:0000494)-Ptosis (HP:0000508), Prominent nose (HP:0000448)-Choanal atresia (HP:0000453), Micrognathia (HP:0000347)-Hypoplasia of the zygomatic bone (HP:0010669), Broad thumb (HP:0011304)-Clinodactyly of the 5th finger (HP:0004209), 	Proximity to CHD7 Highly arched eyebrow (HP:0002553)-narrow eye opening (MP:0005287), Downslanted palpebral fissures (HP:0000494)-narrow eye opening (MP:0005287), Prominent nose (HP:0000448)-facial asymmetry (MP:0030099), Micrognathia (HP:0000347)-facial asymmetry (MP:0030099), Broad thumb (HP:0011304)-abnormal glenoid fossa morphology (MP:0030831), 	Proximity to CHD7 Prominent nose (HP:0000448)-abnormal(ly) decreased amount microvillous olfactory receptor neuron (ZP:0012508), Micrognathia (HP:0000347)-abnormal(ly) decreased size vertebra (ZP:0001177), 
DENND1A	57706	0.5016	0.9965	0.7460	0.0000	0.0000	0.0000	0.5016	0.5016	1.0000	0				Proximity to CLTC associated with Undetermined early-onset epileptic encephalopathy (ORPHA:442835): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Ptosis (HP:0000508), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Micrognathia (HP:0000347)-Hypodontia (HP:0000668), 		Proximity to CLTC Micrognathia (HP:0000347)-abnormal(ly) increased thickness mandibular arch skeleton (ZP:0002276), 
MYH11	4629	0.5033	0.9946	0.7460	0.4543	0.2077	0.0000	0.5033	0.5033	1.0000	0	Familial thoracic aortic aneurysm and aortic dissection (ORPHA:91387): Prominent nose (HP:0000448)-Pneumothorax (HP:0002107), Micrognathia (HP:0000347)-Retrognathia (HP:0000278), Broad thumb (HP:0011304)-Arachnodactyly (HP:0001166), 	Highly arched eyebrow (HP:0002553)-pallor (MP:0003717), 			Proximity to MYH10 Prominent nose (HP:0000448)-cleft upper lip (MP:0005170), Micrognathia (HP:0000347)-micrognathia (MP:0002639), 	
ACSM5	54988	0.5000	0.9973	0.7443	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to ALDH6A1 associated with Methylmalonate semialdehyde dehydrogenase deficiency (OMIM:614105): Highly arched eyebrow (HP:0002553)-Epicanthus (HP:0000286), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Short nose (HP:0003196), 		
UQCC1	55245	0.5047	0.9916	0.7437	0.0000	0.0000	0.0000	0.5047	0.5047	1.0000	0				Proximity to GDF5 associated with Multiple synostoses syndrome (ORPHA:3237): Highly arched eyebrow (HP:0002553)-Abnormality of the nail (HP:0001597), Micrognathia (HP:0000347)-Short palm (HP:0004279), Broad thumb (HP:0011304)-Broad thumb (HP:0011304), 	Proximity to GDF5 Micrognathia (HP:0000347)-short metatarsal bones (MP:0004635), Broad thumb (HP:0011304)-abnormal phalanx morphology (MP:0005306), 	
MEP1B	4225	0.5001	0.9968	0.7435	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to NECTIN1 associated with Cleft lip/palate-ectodermal dysplasia syndrome (ORPHA:3253): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Highly arched eyebrow (HP:0002553), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Wide nasal bridge (HP:0000431), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Finger syndactyly (HP:0006101), 	Proximity to NECTIN1 Highly arched eyebrow (HP:0002553)-eyelids open at birth (MP:0001302), Downslanted palpebral fissures (HP:0000494)-eyelids open at birth (MP:0001302), 	
FOXD4	2298	0.5041	0.9919	0.7429	0.0000	0.0000	0.0000	0.5041	0.5041	1.0000	0				Proximity to TFAP2A associated with Branchiooculofacial syndrome (OMIM:113620): Intellectual disability, moderate (HP:0002342)-Intellectual disability, mild (HP:0001256), Highly arched eyebrow (HP:0002553)-Low posterior hairline (HP:0002162), Downslanted palpebral fissures (HP:0000494)-Upslanted palpebral fissure (HP:0000582), Prominent nose (HP:0000448)-Broad nasal tip (HP:0000455), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Preaxial hand polydactyly (HP:0001177), 	Proximity to TFAP2A Highly arched eyebrow (HP:0002553)-absent eyelids (MP:0001341), Downslanted palpebral fissures (HP:0000494)-absent eyelids (MP:0001341), Prominent nose (HP:0000448)-absent snout (MP:0000450), Micrognathia (HP:0000347)-abnormal mandible morphology (MP:0000458), Broad thumb (HP:0011304)-absent sternum (MP:0000158), 	Proximity to TFAP2A Micrognathia (HP:0000347)-abnormal(ly) decreased size mandibular arch skeleton (ZP:0001965), 
TAS2R3	50831	0.5011	0.9950	0.7422	0.0000	0.0000	0.0000	0.5011	0.5011	1.0000	0					Proximity to RGS7 Highly arched eyebrow (HP:0002553)-delayed eyelid opening (MP:0001290), Downslanted palpebral fissures (HP:0000494)-delayed eyelid opening (MP:0001290), 	
RGPD2	729857	0.5011	0.9926	0.7382	0.0000	0.3761	0.0000	0.5011	0.5011	1.0000	0		Highly arched eyebrow (HP:0002553)-abnormal rod electrophysiology (MP:0004021), Downslanted palpebral fissures (HP:0000494)-abnormal rod electrophysiology (MP:0004021), 		Proximity to DVL3 associated with Robinow syndrome, autosomal dominant 3 (OMIM:616894): Highly arched eyebrow (HP:0002553)-Long eyelashes (HP:0000527), Downslanted palpebral fissures (HP:0000494)-Upslanted palpebral fissure (HP:0000582), Prominent nose (HP:0000448)-Short nose (HP:0003196), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Broad thumb (HP:0011304), 	Proximity to DVL3 Highly arched eyebrow (HP:0002553)-enophthalmos (MP:0006198), Downslanted palpebral fissures (HP:0000494)-enophthalmos (MP:0006198), Prominent nose (HP:0000448)-short snout (MP:0000445), Micrognathia (HP:0000347)-micrognathia (MP:0002639), 	
