#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
OR11H1	81061	0.5001	0.9011	0.5463	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0					Proximity to PTPN6 Eczema (HP:0000964)-skin inflammation (MP:0004947), Atopic dermatitis (HP:0001047)-skin inflammation (MP:0004947), Recurrent skin infections (HP:0001581)-skin inflammation (MP:0004947), Gastrointestinal inflammation (HP:0004386)-skin inflammation (MP:0004947), Pneumonia (HP:0002090)-interstitial pneumonia (MP:0001862), Recurrent respiratory infections (HP:0002205)-interstitial pneumonia (MP:0001862), 	Proximity to PTPN6 Eczema (HP:0000964)-abnormal(ly) increased process quality inflammatory response (ZP:0010820), Atopic dermatitis (HP:0001047)-abnormal(ly) increased process quality inflammatory response (ZP:0010820), Recurrent skin infections (HP:0001581)-abnormal(ly) increased process quality inflammatory response (ZP:0010820), Gastrointestinal inflammation (HP:0004386)-abnormal(ly) increased process quality inflammatory response (ZP:0010820), Pneumonia (HP:0002090)-abnormal(ly) increased process quality inflammatory response (ZP:0010820), Recurrent respiratory infections (HP:0002205)-abnormal(ly) increased process quality inflammatory response (ZP:0010820), 
ZNF366	167465	0.5001	0.8897	0.5202	0.0000	0.2198	0.0000	0.5001	0.5001	1.0000	0		Pneumonia (HP:0002090)-short snout (MP:0000445), Recurrent respiratory infections (HP:0002205)-short snout (MP:0000445), 		Proximity to FOXP1 associated with Intellectual disability-severe speech delay-mild dysmorphism syndrome (ORPHA:391372): Eczema (HP:0000964)-Recurrent skin infections (HP:0001581), Atopic dermatitis (HP:0001047)-Recurrent skin infections (HP:0001581), Recurrent skin infections (HP:0001581)-Recurrent skin infections (HP:0001581), Gastrointestinal inflammation (HP:0004386)-Recurrent skin infections (HP:0001581), Pneumonia (HP:0002090)-Recurrent skin infections (HP:0001581), Recurrent respiratory infections (HP:0002205)-Recurrent upper respiratory tract infections (HP:0002788), 		
MUC5AC	4586	0.4102	0.9761	0.4850	0.0000	0.4102	0.0000	0.0000	0.4102	1.0000	0		Gastrointestinal inflammation (HP:0004386)-abnormal intestinal goblet cell morphology (MP:0003449), Recurrent respiratory infections (HP:0002205)-increased susceptibility to parasitic infection (MP:0005027), 				
EPPK1	83481	0.3463	0.9931	0.3616	0.0000	0.3463	0.0000	0.0000	0.3463	1.0000	0		Eczema (HP:0000964)-abnormal keratinocyte physiology (MP:0003453), Atopic dermatitis (HP:0001047)-abnormal keratinocyte physiology (MP:0003453), Recurrent skin infections (HP:0001581)-abnormal keratinocyte physiology (MP:0003453), 				
GOLGA6A	342096	0.3628	0.9671	0.3464	0.0000	0.3628	0.0000	0.0000	0.3628	1.0000	0		Pneumonia (HP:0002090)-abnormal lung morphology (MP:0001175), Recurrent respiratory infections (HP:0002205)-abnormal lung morphology (MP:0001175), 				
EIF2AK4	440275	0.1932	1.0000	0.1095	0.2951	0.3864	0.0000	0.0000	0.3864	0.5000	0	Pulmonary venoocclusive disease 2 (OMIM:234810): Eczema (HP:0000964)-Pulmonary capillary hemangiomatosis (HP:0005954), Atopic dermatitis (HP:0001047)-Pulmonary capillary hemangiomatosis (HP:0005954), Pneumonia (HP:0002090)-Pulmonary capillary hemangiomatosis (HP:0005954), Recurrent respiratory infections (HP:0002205)-Pulmonary capillary hemangiomatosis (HP:0005954), 	Recurrent respiratory infections (HP:0002205)-increased susceptibility to Herpesvirales infection (MP:0020916), 				
GOLGA6L6	727832	0.5000	0.6369	0.0961	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to MEFV associated with Familial Mediterranean fever (ORPHA:342): Eczema (HP:0000964)-Erysipelas (HP:0001055), Atopic dermatitis (HP:0001047)-Erysipelas (HP:0001055), Recurrent skin infections (HP:0001581)-Erysipelas (HP:0001055), Gastrointestinal inflammation (HP:0004386)-Peritonitis (HP:0002586), Pneumonia (HP:0002090)-Erysipelas (HP:0001055), Recurrent respiratory infections (HP:0002205)-Pleuritis (HP:0002102), 	Proximity to MEFV Eczema (HP:0000964)-skin inflammation (MP:0004947), Atopic dermatitis (HP:0001047)-skin inflammation (MP:0004947), Recurrent skin infections (HP:0001581)-skin inflammation (MP:0004947), Gastrointestinal inflammation (HP:0004386)-skin inflammation (MP:0004947), Pneumonia (HP:0002090)-skin inflammation (MP:0004947), 	
NACAD	23148	0.5001	0.5580	0.0490	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to SRP54 associated with Autosomal dominant severe congenital neutropenia (ORPHA:486): Eczema (HP:0000964)-Recurrent skin infections (HP:0001581), Atopic dermatitis (HP:0001047)-Recurrent skin infections (HP:0001581), Recurrent skin infections (HP:0001581)-Recurrent skin infections (HP:0001581), Gastrointestinal inflammation (HP:0004386)-Recurrent skin infections (HP:0001581), Pneumonia (HP:0002090)-Pneumonia (HP:0002090), Recurrent respiratory infections (HP:0002205)-Recurrent sinopulmonary infections (HP:0005425), 		
AGAP4	119016	0.5000	0.5144	0.0333	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to NR3C1 associated with Generalized glucocorticoid resistance syndrome (ORPHA:786): Eczema (HP:0000964)-Acne (HP:0001061), Atopic dermatitis (HP:0001047)-Acne (HP:0001061), Recurrent skin infections (HP:0001581)-Acne (HP:0001061), Gastrointestinal inflammation (HP:0004386)-Acne (HP:0001061), Pneumonia (HP:0002090)-Acne (HP:0001061), Recurrent respiratory infections (HP:0002205)-Acne (HP:0001061), 	Proximity to NR3C1 Eczema (HP:0000964)-cyanosis (MP:0001575), Atopic dermatitis (HP:0001047)-cyanosis (MP:0001575), Recurrent skin infections (HP:0001581)-cyanosis (MP:0001575), Gastrointestinal inflammation (HP:0004386)-abnormal liver physiology (MP:0000609), Pneumonia (HP:0002090)-atelectasis (MP:0001177), Recurrent respiratory infections (HP:0002205)-atelectasis (MP:0001177), 	Proximity to NR3C1 Gastrointestinal inflammation (HP:0004386)-abnormal(ly) decreased width intestine (ZP:0005132), 
RP1L1	94137	0.1507	0.8500	0.0195	0.1507	0.0000	0.0000	0.0000	0.1507	1.0000	0	Retinitis pigmentosa 88 (OMIM:618826): Eczema (HP:0000964)-Attenuation of retinal blood vessels (HP:0007843), Atopic dermatitis (HP:0001047)-Attenuation of retinal blood vessels (HP:0007843), 					
FRG1DP	-1	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
OR4F16	81399	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CBWD5	220869	0.0000	0.9998	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GOLGA6L4	643707	0.0000	0.9984	0.0160	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
UBE2Q2L	100505679	0.0000	0.9963	0.0157	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC011005.1	-1	0.0000	0.9946	0.0155	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGLV3-1	-1	0.0000	0.9932	0.0153	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PDE4DIP	9659	0.0000	0.9913	0.0150	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGHJ6	-1	0.0000	0.9904	0.0149	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF20	100288142	0.0000	0.9831	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGLV2-14	-1	0.0000	0.9781	0.0133	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TRBV6-5	-1	0.0000	0.9694	0.0123	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF11	200030	0.0000	0.9651	0.0118	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF43	7594	0.0000	0.9629	0.0116	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GOLGA6L9	440295	0.0000	0.9542	0.0107	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FRG2C	100288801	0.0000	0.9537	0.0107	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PCDHB16	57717	0.0000	0.9534	0.0106	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGHV3-7	-1	0.0000	0.9453	0.0099	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
LILRB3	107987462	0.0000	0.8759	0.0052	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGKJ2	-1	0.0000	0.8500	0.0041	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MYO15B	80022	0.0000	0.8500	0.0041	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AL589743.1	-1	0.0000	0.8305	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ABCC10	89845	0.0000	0.8084	0.0028	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AL365232.1	-1	0.0000	0.8000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CA15P2	-1	0.0000	0.8000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGLV3-25	-1	0.0000	0.6532	0.0007	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF14	25832	0.0000	0.5286	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MUC3A	4584	0.2488	0.0328	0.0000	0.0000	0.2488	0.0000	0.0000	0.2488	1.0000	0		Eczema (HP:0000964)-abnormal coat/ hair morphology (MP:0000367), Atopic dermatitis (HP:0001047)-abnormal coat/ hair morphology (MP:0000367), Recurrent skin infections (HP:0001581)-abnormal coat/ hair morphology (MP:0000367), 				
SPATA31A7	26165	0.0000	0.2544	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GTF2IRD2	84163	0.0000	0.0635	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF10	100132406	0.0000	0.0255	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
