#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
CDHR5	53841	0.5000	0.7434	0.2204	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to PTEN associated with Bannayan-Riley-Ruvalcaba syndrome (ORPHA:109): Short stature (HP:0004322)-Short stature (HP:0004322), Low-set, posteriorly rotated ears (HP:0000368)-Macrotia (HP:0000400), Wide nose (HP:0000445)-Wide nose (HP:0000445), Short nose (HP:0003196)-Short nose (HP:0003196), 	Proximity to PTEN Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), 	Proximity to PTEN Low-set, posteriorly rotated ears (HP:0000368)-abnormal(ly) disrupted semicircular canal formation (ZP:0003725), 
FAM120B	84498	0.3181	0.9487	0.2195	0.0000	0.3181	0.0000	0.0000	0.3181	1.0000	0		Hypertelorism (HP:0000316)-persistence of hyaloid vascular system (MP:0001289), 				
MUC3A	4584	0.2784	0.9663	0.1796	0.0000	0.2784	0.0000	0.0000	0.2784	1.0000	0		Short nose (HP:0003196)-absent vibrissae (MP:0001284), 				
POTEH	23784	0.5000	0.4941	0.0278	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to L1CAM associated with MASA syndrome (OMIM:303350): Short stature (HP:0004322)-Short stature (HP:0004322), 	Proximity to L1CAM Short stature (HP:0004322)-slow postnatal weight gain (MP:0008489), Hypertelorism (HP:0000316)-enophthalmos (MP:0006198), 	
AL356585.3	-1	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NF1P6	-1	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PLCL2	23228	0.0000	0.9972	0.0158	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CFAP43	80217	0.0000	0.9956	0.0156	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0						
CBWD5	220869	0.0000	0.9941	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGLV1-47	-1	0.0000	0.9941	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
EPPK1	83481	0.0000	0.9931	0.0152	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ANXA8	653145	0.0000	0.9921	0.0151	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGKV4-1	-1	0.0000	0.9911	0.0150	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GSTT4	25774	0.0000	0.9831	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGHV2-70D	-1	0.0000	0.9828	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGKV3-15	-1	0.0000	0.9770	0.0132	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF14	25832	0.0000	0.9767	0.0131	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SCGB1C2	653486	0.0000	0.9761	0.0131	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
LILRB1	10859	0.0000	0.9725	0.0127	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TBC1D3I	102724862	0.0000	0.9704	0.0124	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGHV1-24	-1	0.0000	0.9598	0.0113	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GOLGA6L22	440243	0.0000	0.9544	0.0107	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZDHHC7	55625	0.0000	0.9511	0.0104	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGHV1-69D	-1	0.0000	0.9489	0.0102	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC135068.2	-1	0.0000	0.9105	0.0072	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SPATA31A5	727905	0.0000	0.9073	0.0070	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AP000436.1	-1	0.0000	0.8286	0.0034	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGHV4-61	-1	0.0000	0.8099	0.0029	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGHV1OR21-1	-1	0.0000	0.8040	0.0027	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
LILRA2	11027	0.0000	0.8017	0.0027	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SPDYE6	729597	0.0000	0.8000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NPIPB5	100132247	0.0000	0.7316	0.0014	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
LRRC37A3	374819	0.0000	0.6381	0.0006	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FCGBP	8857	0.3572	0.1161	0.0002	0.0000	0.3572	0.0000	0.0000	0.3572	1.0000	0		Hypertelorism (HP:0000316)-abnormal eye morphology (MP:0002092), 				
IGHV2-70	-1	0.0000	0.4721	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
POTEB3	102724631	0.0000	0.2604	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF11	200030	0.0000	0.2099	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
